customer_id,cc_num,first_name,last_name,gender,street,city,state,zip,lat,long,city_pop,job,dob,loyalty_tier,email_domain,signup_date
500317,2579859944842707,William,Davis,F,3062 Park Rd,San Diego,CA,14337.0,32.746877,-117.145452,2881017,Software Engineer,1983-03-05,Silver,icloud.com,2025-06-22
500318,5467104592814753,Susan,Gonzalez,M,7311 Oak Ave,Seattle,WA,37637.0,47.56901,-122.348273,4851580,Lawyer,1963-10-31,Bronze,outlook.com,2023-06-22
500319,2509608215685400,Joseph,Gonzalez,F,5037 Elm St,Seattle,WA,79798.0,47.649008,-122.359638,1965093,Dentist,1960-05-28,Platinum,hotmail.com,2017-12-11
500320,4915738306479512,James,Martinez,F,6358 Maple Dr,Chicago,IL,79501.0,41.865317,-87.636592,5733381,Nurse,1997-08-03,Bronze,icloud.com,2022-02-23
500321,9268987192887344,William,Hernandez,F,4475 Main St,Philadelphia,PA,43468.0,39.94654,-75.153906,5494029,Dentist,1988-09-26,Platinum,yahoo.com,2023-03-27
500322,2755734400257918,Thomas,Hernandez,M,5232 Park Rd,Columbus,OH,11386.0,40.005508,-83.024731,5648871,Teacher,2002-10-26,Bronze,gmail.com,2019-08-12
500323,7174428251138784,Joseph,Lopez,M,4741 Maple Dr,Los Angeles,CA,35307.0,34.01435,-118.273953,290563,Teacher,1997-02-14,,gmail.com,2015-08-21
500324,8525147319403720,Michael,Martin,M,2065 Main St,Austin,TX,89257.0,30.305892,-97.728519,1094741,Dentist,2008-11-27,,yahoo.com,2025-01-18
500325,3281843901324307,Elizabeth,Anderson,M,7529 Maple Dr,Los Angeles,CA,65965.0,34.030791,-118.212105,5811774,Police Officer,2012-05-30,Gold,yahoo.com,2023-10-03
500326,1561935383816817,Richard,Gonzalez,F,1084 Maple Dr,Los Angeles,CA,44690.0,34.088337,-118.209049,1497580,Architect,1974-11-17,Bronze,hotmail.com,2025-05-31
500327,2607264347861223,Jessica,Brown,M,8957 Elm St,Houston,TX,38624.0,29.802293,-95.394576,5155322,Accountant,2004-10-02,Platinum,outlook.com,2016-02-28
500328,6146212936616662,William,Anderson,M,8254 Oak Ave,New York,NY,95572.0,40.738304,-74.009946,5376521,Teacher,1956-07-17,Bronze,hotmail.com,2017-12-27
500329,9148069773200291,Richard,Jackson,M,8544 Elm St,Chicago,IL,72670.0,41.9123,-87.606951,3662916,Dentist,2012-10-21,Bronze,icloud.com,2017-07-14
500330,7208314899924556,Jessica,Brown,F,5563 Maple Dr,New York,NY,62509.0,40.740445,-73.990384,468006,Software Engineer,1984-06-27,Gold,icloud.com,2024-07-27
500331,5140064323382584,Elizabeth,Miller,M,9184 Main St,Philadelphia,PA,60353.0,39.920343,-75.160697,5547639,Sales Manager,1957-03-21,Gold,hotmail.com,2025-01-19
500332,4235938693545172,Jessica,Williams,F,3204 Oak Ave,Los Angeles,CA,14679.0,34.100667,-118.199961,1624779,Teacher,2006-07-30,,yahoo.com,2020-06-26
500333,5868859935913026,Elizabeth,Thomas,F,368 Main St,San Antonio,TX,54470.0,29.378417,-98.527119,475218,Police Officer,1955-08-27,Bronze,hotmail.com,2016-04-29
500334,5711843982819256,Joseph,Moore,M,9592 Oak Ave,Houston,TX,19441.0,29.723573,-95.347202,314352,Mechanic,2008-08-29,Platinum,gmail.com,2020-04-14
500335,3185889442277622,Robert,Smith,M,918 Maple Dr,Boston,MA,22752.0,42.391879,-71.087549,3831753,Chef,2005-06-23,,gmail.com,2024-03-03
500336,5477868968698161,Karen,Martin,M,1133 Oak Ave,Seattle,WA,65864.0,47.606785,-122.29803,2834839,Dentist,1959-07-17,Gold,gmail.com,2025-12-11
500337,2236952925805360,David,Miller,M,9817 Oak Ave,Columbus,OH,53975.0,39.98448,-82.994576,535343,Accountant,2001-09-03,Gold,yahoo.com,2023-06-30
500338,4332008554033354,Sarah,Garcia,F,4091 Park Rd,San Antonio,TX,15334.0,29.433135,-98.492764,1123796,Accountant,1965-01-28,,hotmail.com,2023-09-21
500339,5386213359205153,John,Smith,M,3039 Main St,Chicago,IL,95426.0,41.857855,-87.623298,4985572,Financial Analyst,1951-05-28,Platinum,hotmail.com,2022-10-06
500340,6763034976970749,William,Taylor,F,6850 Oak Ave,Chicago,IL,32878.0,41.896989,-87.592468,5126563,Nurse,1968-06-30,,yahoo.com,2023-01-16
500341,1792824979569639,Elizabeth,Lopez,F,174 Park Rd,San Diego,CA,40885.0,32.729329,-117.134988,1614797,Accountant,2004-11-28,,gmail.com,2021-12-10
500342,5861391821193424,Thomas,Davis,F,3509 Maple Dr,Philadelphia,PA,16955.0,39.918607,-75.169044,1630032,Accountant,2018-04-14,Silver,hotmail.com,2020-07-30
500343,9310700171491233,Mary,Johnson,F,4770 Oak Ave,Chicago,IL,66973.0,41.829033,-87.655132,2113743,Police Officer,1964-05-02,,hotmail.com,2015-06-27
500344,9330407123471170,Sarah,Garcia,M,576 Elm St,Los Angeles,CA,77489.0,34.074846,-118.194519,978624,Software Engineer,2016-06-04,Silver,hotmail.com,2021-08-24
500345,2790191413488993,David,Davis,M,5443 Oak Ave,Austin,TX,22853.0,30.227118,-97.752951,1994092,Pharmacist,1979-03-31,Silver,hotmail.com,2024-12-30
500346,6270042859196741,Jessica,Johnson,F,2474 Oak Ave,Houston,TX,89879.0,29.790407,-95.399396,3821740,Chef,1956-08-06,Platinum,outlook.com,2016-07-12
500347,6692739466568456,Barbara,Rodriguez,M,5603 Oak Ave,San Diego,CA,14206.0,32.721208,-117.137793,5811682,Nurse,2014-07-31,Gold,yahoo.com,2016-03-31
500348,4767023295622575,Jennifer,Hernandez,M,4935 Park Rd,Seattle,WA,30550.0,47.617799,-122.363298,6628199,Chef,1991-10-07,,icloud.com,2024-08-03
500349,8718934172461846,Thomas,Thomas,M,9792 Elm St,Houston,TX,70655.0,29.745938,-95.341421,2346855,Teacher,1957-10-04,Platinum,yahoo.com,2017-10-12
500350,3003261134992264,Charles,Jones,M,6944 Main St,Philadelphia,PA,15250.0,39.958023,-75.214677,3953120,Nurse,1988-12-16,Platinum,icloud.com,2019-06-04
500351,1882700911125994,Joseph,Thomas,M,1461 Park Rd,San Diego,CA,11628.0,32.741799,-117.207569,5819646,Pharmacist,2012-07-01,Silver,yahoo.com,2019-01-08
500352,9997757403250543,John,Smith,F,5094 Oak Ave,Phoenix,AZ,70199.0,33.472973,-112.103752,7201772,Teacher,1971-06-13,Platinum,hotmail.com,2023-08-28
500353,2665843461468827,Barbara,Anderson,M,1258 Elm St,Chicago,IL,53634.0,41.923907,-87.643006,4458682,Nurse,2013-01-30,Gold,hotmail.com,2023-06-11
500354,6516923914899572,Sarah,Jackson,M,1426 Park Rd,Phoenix,AZ,54000.0,33.431093,-112.109111,6177008,Nurse,2012-08-16,,outlook.com,2024-12-16
500355,4292948775655080,Joseph,Martin,M,6089 Maple Dr,New York,NY,32972.0,40.69336,-73.968335,5442266,Software Engineer,1959-12-16,,yahoo.com,2016-07-20
500356,2022835894350169,Jessica,Jackson,M,3793 Maple Dr,Philadelphia,PA,56230.0,40.002233,-75.178369,7537408,Graphic Designer,1971-05-30,,hotmail.com,2018-02-09
500357,4109523563788625,Joseph,Thomas,M,7803 Park Rd,New York,NY,98907.0,40.707661,-73.983793,6928781,Financial Analyst,1955-09-08,Platinum,icloud.com,2019-02-16
500358,7244001745434163,John,Miller,F,1530 Main St,Denver,CO,61207.0,39.77782,-104.980996,7537515,Chef,2010-05-28,Gold,gmail.com,2016-03-23
500359,7278757336589450,Robert,Thomas,M,3446 Park Rd,Chicago,IL,92218.0,41.867253,-87.638538,195339,Financial Analyst,1974-10-04,Platinum,icloud.com,2025-06-13
500360,4784194094356706,Joseph,Smith,F,3197 Main St,Chicago,IL,12888.0,41.897662,-87.679478,7318135,Electrician,1992-07-07,,outlook.com,2019-08-14
500361,6819112271899538,David,Thomas,F,7603 Maple Dr,Austin,TX,84350.0,30.279159,-97.757551,1111912,Financial Analyst,1980-10-02,Silver,outlook.com,2017-07-17
500362,3595392776658712,Mary,Jones,F,4759 Elm St,San Diego,CA,31805.0,32.74512,-117.201801,5194446,Chef,1983-05-14,,outlook.com,2017-01-16
500363,9148913145985428,Robert,Garcia,M,2015 Main St,Chicago,IL,51500.0,41.88692,-87.631703,4824466,Mechanic,2013-07-12,Platinum,outlook.com,2019-02-23
500364,7369301476878839,Mary,Hernandez,F,2523 Maple Dr,Chicago,IL,68776.0,41.892333,-87.673315,4533729,Chef,1968-05-28,,outlook.com,2016-05-12
500365,9386324814980508,Jessica,Jones,F,5346 Oak Ave,Boston,MA,10562.0,42.368098,-71.052752,6199944,Police Officer,1952-03-27,Gold,hotmail.com,2025-01-17
500366,9953748303805480,Charles,Jones,F,5649 Main St,Phoenix,AZ,72781.0,33.454466,-112.063651,7556210,Nurse,2017-08-29,Silver,icloud.com,2016-04-23
500367,6562143287097334,Linda,Anderson,F,1615 Maple Dr,Phoenix,AZ,17213.0,33.466047,-112.043501,5106542,Sales Manager,1952-03-23,,icloud.com,2017-06-28
500368,1203096959118399,John,Moore,F,1531 Park Rd,Denver,CO,61697.0,39.716182,-104.957795,1636165,Plumber,1974-12-08,Gold,icloud.com,2021-10-14
500369,7005699621419701,Barbara,Gonzalez,M,7106 Maple Dr,Dallas,TX,60608.0,32.776526,-96.839294,3132534,Teacher,1955-01-11,Gold,outlook.com,2018-12-10
500370,6053337721519381,John,Miller,F,6909 Elm St,Phoenix,AZ,47831.0,33.404255,-112.090576,1378972,Pharmacist,1989-12-22,Platinum,yahoo.com,2024-05-15
500371,2293786253178065,Michael,Martinez,F,8706 Maple Dr,Austin,TX,18665.0,30.29569,-97.722332,7832854,Dentist,2003-08-24,Bronze,gmail.com,2019-08-05
500372,2575297000249137,Sarah,Anderson,M,3364 Oak Ave,Columbus,OH,60039.0,39.990061,-82.997073,2433193,Plumber,1974-07-10,Bronze,outlook.com,2024-05-11
500373,6037556378721928,Joseph,Davis,M,140 Oak Ave,Austin,TX,44429.0,30.26122,-97.778355,2523003,Plumber,1977-04-07,Bronze,outlook.com,2019-09-05
500374,7195541463767363,Linda,Smith,M,4641 Elm St,Chicago,IL,18745.0,41.860919,-87.636398,5028864,Lawyer,1994-02-17,,hotmail.com,2021-05-05
500375,7178154238728514,Jessica,Brown,F,8497 Park Rd,San Antonio,TX,12299.0,29.38296,-98.521539,7095723,Graphic Designer,1973-02-20,Silver,icloud.com,2015-08-28
500376,8911177120578100,Robert,Lopez,M,966 Maple Dr,Chicago,IL,57338.0,41.887923,-87.606234,3524138,Lawyer,1978-09-06,Bronze,outlook.com,2018-04-09
500377,1691996267280637,Thomas,Miller,M,1648 Park Rd,Dallas,TX,31906.0,32.826535,-96.753689,4565989,Police Officer,2007-04-28,Gold,outlook.com,2018-01-16
500378,4265316267719762,Patricia,Moore,F,2454 Main St,Columbus,OH,27950.0,39.975457,-83.006675,4351731,Financial Analyst,2012-08-13,Gold,hotmail.com,2019-08-15
500379,2962452601802382,Robert,Taylor,M,3187 Park Rd,Philadelphia,PA,90403.0,39.966218,-75.136635,5790227,Accountant,1964-08-17,Platinum,hotmail.com,2025-04-10
500380,2182034351345457,James,Thomas,F,5204 Maple Dr,Los Angeles,CA,28220.0,34.014034,-118.25271,6858817,Architect,1960-06-16,,icloud.com,2023-07-25
500381,3744354007133134,James,Brown,M,2208 Oak Ave,Philadelphia,PA,39697.0,39.98658,-75.176817,2583895,Mechanic,1965-06-13,Silver,yahoo.com,2015-11-18
500382,8061913059296574,Patricia,Williams,M,8034 Elm St,San Antonio,TX,15572.0,29.431287,-98.484823,1652111,Accountant,2011-12-23,Bronze,icloud.com,2021-08-26
500383,9183304779050921,William,Johnson,M,5042 Main St,New York,NY,22648.0,40.681248,-74.019776,6568002,Accountant,1992-01-31,,yahoo.com,2021-08-03
500384,7040232345328795,Barbara,Smith,M,2484 Maple Dr,Boston,MA,85989.0,42.343551,-71.10628,2922864,Lawyer,1967-12-12,Silver,icloud.com,2023-10-04
500385,5547817354302636,Charles,Williams,M,9572 Main St,Charlotte,NC,79315.0,35.179519,-80.80993,1825311,Sales Manager,2004-12-28,Gold,yahoo.com,2025-02-10
500386,9769228020364104,Patricia,Miller,F,6104 Park Rd,Denver,CO,34264.0,39.716507,-104.988492,3693184,Accountant,1998-03-10,Silver,outlook.com,2019-04-04
500387,3049625026851873,Susan,Brown,F,2125 Elm St,San Antonio,TX,24459.0,29.403973,-98.449532,4364790,Mechanic,1969-03-23,Platinum,outlook.com,2022-11-26
500388,1365771106414941,John,Hernandez,F,1995 Elm St,Phoenix,AZ,47173.0,33.42433,-112.081034,3838138,Financial Analyst,1999-12-26,Platinum,yahoo.com,2021-03-18
500389,8704449709931942,Susan,Miller,M,7893 Maple Dr,San Antonio,TX,33500.0,29.461373,-98.459407,112255,Plumber,1976-01-27,Bronze,hotmail.com,2019-11-30
500390,1765666725483470,Patricia,Jones,F,6663 Park Rd,Dallas,TX,23332.0,32.74531,-96.766736,6224583,Chef,2009-01-30,Bronze,outlook.com,2025-12-08
500391,6358930339592171,Richard,Brown,M,7058 Elm St,Houston,TX,46505.0,29.756219,-95.371503,6420750,Graphic Designer,1980-05-19,Platinum,outlook.com,2020-05-02
500392,4642905146969142,Jessica,Taylor,F,2514 Elm St,Columbus,OH,24160.0,39.924548,-83.04074,1030004,Graphic Designer,2004-02-11,Platinum,hotmail.com,2017-08-03
500393,1897145781351910,Mary,Williams,F,538 Oak Ave,Columbus,OH,60152.0,39.983994,-82.999154,5076617,Police Officer,1962-01-28,Silver,outlook.com,2021-12-22
500394,1689208076966031,Thomas,Thomas,F,3408 Maple Dr,Austin,TX,96781.0,30.260885,-97.720149,4181679,Plumber,1958-08-23,,outlook.com,2021-01-30
500395,1159160950803062,Mary,Wilson,M,6385 Elm St,Philadelphia,PA,51229.0,39.979151,-75.199309,7159428,Dentist,1998-06-30,Platinum,hotmail.com,2015-05-28
500396,6939448239993584,Elizabeth,Garcia,F,7156 Oak Ave,New York,NY,50954.0,40.723823,-74.042465,6008921,Dentist,1965-11-13,Platinum,gmail.com,2021-05-19
500397,5988044708604164,Sarah,Jackson,F,7897 Park Rd,Columbus,OH,30487.0,39.986338,-82.983104,4255382,Nurse,1994-01-04,Platinum,outlook.com,2020-07-19
500398,7093259867669055,Barbara,Martinez,F,1106 Main St,Austin,TX,87393.0,30.312861,-97.786204,383481,Mechanic,1983-11-23,Gold,outlook.com,2024-01-29
500399,7892254394509409,David,Gonzalez,M,7114 Maple Dr,Charlotte,NC,56840.0,35.182805,-80.864881,3460515,Lawyer,2002-05-23,Bronze,yahoo.com,2017-10-11
500400,6337047961551163,John,Williams,F,1975 Maple Dr,Houston,TX,32253.0,29.736571,-95.395102,170356,Police Officer,2008-02-22,Bronze,hotmail.com,2022-05-18
500401,5636544189837191,Susan,Rodriguez,M,7795 Park Rd,Seattle,WA,12914.0,47.646825,-122.357145,2660114,Dentist,1987-11-26,,hotmail.com,2018-08-13
500402,5398745767542117,Patricia,Miller,F,8238 Park Rd,Austin,TX,97475.0,30.244395,-97.71716,2853263,Chef,1958-10-08,,outlook.com,2019-01-28
500403,6723574337288766,John,Moore,M,4808 Maple Dr,San Antonio,TX,16230.0,29.419074,-98.465929,2499103,Dentist,1968-02-07,Silver,icloud.com,2023-05-01
500404,6207904875225504,Patricia,Jackson,F,4578 Main St,Los Angeles,CA,84242.0,34.008737,-118.244943,6725832,Plumber,2014-05-22,Platinum,yahoo.com,2018-11-23
500405,8419580277005786,Elizabeth,Taylor,F,7192 Park Rd,Denver,CO,51071.0,39.692561,-105.034035,1683367,Pharmacist,1956-11-17,Platinum,outlook.com,2022-01-03
500406,7876477453459273,Sarah,Garcia,M,8557 Oak Ave,Dallas,TX,85608.0,32.817344,-96.833075,4192623,Sales Manager,1990-08-30,Platinum,outlook.com,2025-07-05
500407,6534223454061472,Susan,Jackson,M,8656 Oak Ave,Columbus,OH,57746.0,39.964442,-83.00769,3884619,Mechanic,1997-10-17,Silver,yahoo.com,2023-05-16
500408,4921635184238866,Susan,Hernandez,M,3435 Elm St,Columbus,OH,44987.0,39.945934,-82.958817,6914786,Financial Analyst,1976-12-09,Silver,outlook.com,2022-09-14
500409,3148065211765914,Patricia,Jones,M,553 Oak Ave,Austin,TX,50703.0,30.219382,-97.726721,3898653,Plumber,1971-03-09,,hotmail.com,2019-09-25
500410,2435370347931239,William,Jones,M,4333 Maple Dr,Columbus,OH,96333.0,40.007539,-82.992783,4624657,Chef,1953-04-27,Bronze,hotmail.com,2023-10-10
500411,9075006064833126,John,Hernandez,F,1141 Elm St,New York,NY,57636.0,40.756482,-74.050774,5639393,Software Engineer,1954-12-18,Platinum,yahoo.com,2017-08-24
500412,5505840459901035,Patricia,Taylor,F,8233 Main St,Los Angeles,CA,41205.0,34.044079,-118.267684,5036665,Accountant,2001-03-23,Gold,outlook.com,2024-05-02
500413,8258376145981070,Linda,Wilson,M,2463 Main St,Austin,TX,32957.0,30.290282,-97.69497,1801073,Graphic Designer,2016-02-21,Platinum,hotmail.com,2017-11-07
500414,5416755628843139,Sarah,Lopez,M,5285 Park Rd,Seattle,WA,65545.0,47.581853,-122.316683,3988365,Electrician,2002-11-20,Gold,yahoo.com,2019-01-26
500415,8398203005872494,Elizabeth,Smith,M,995 Oak Ave,San Diego,CA,43158.0,32.68551,-117.154567,4641617,Dentist,2014-03-17,Gold,outlook.com,2025-02-16
500416,5818047592229478,Linda,Anderson,F,228 Elm St,Denver,CO,43493.0,39.735593,-104.943099,2529032,Software Engineer,2011-06-24,Silver,outlook.com,2017-05-11
500417,4952774005379542,David,Wilson,M,4589 Main St,Seattle,WA,74447.0,47.617053,-122.347149,3956800,Pharmacist,1964-05-17,Gold,hotmail.com,2024-10-31
500418,2444246423596901,William,Taylor,M,5864 Elm St,Boston,MA,88920.0,42.32151,-71.093775,6122237,Police Officer,1959-01-03,Platinum,gmail.com,2023-07-19
500419,2654978208819258,Joseph,Jones,M,6664 Oak Ave,New York,NY,92352.0,40.685332,-74.030903,2568118,Police Officer,2007-07-17,,gmail.com,2016-03-29
500420,7427214617808396,Robert,Martin,F,5333 Elm St,Chicago,IL,72700.0,41.913162,-87.623678,7332498,Mechanic,1972-05-24,Gold,yahoo.com,2022-09-16
500421,3538204551833902,Michael,Williams,F,6122 Oak Ave,Austin,TX,61576.0,30.269539,-97.781623,7356692,Dentist,1979-05-23,,yahoo.com,2015-03-26
500422,6512434389928111,Linda,Williams,F,3348 Maple Dr,New York,NY,32119.0,40.748814,-73.983719,422609,Dentist,2000-02-09,,hotmail.com,2021-09-25
500423,9629190975600659,Barbara,Garcia,M,331 Park Rd,Phoenix,AZ,67037.0,33.405167,-112.053216,6492408,Architect,1963-05-23,Platinum,gmail.com,2017-07-08
500424,9521280358154395,William,Martinez,F,6359 Oak Ave,Charlotte,NC,66532.0,35.231454,-80.884927,7188481,Sales Manager,1968-03-23,,yahoo.com,2024-03-29
500425,2705633205992521,Susan,Garcia,F,2491 Main St,Phoenix,AZ,48036.0,33.44423,-112.07553,2201133,Electrician,2015-03-13,,hotmail.com,2025-03-05
500426,7163332112917184,Joseph,Williams,M,7782 Oak Ave,Houston,TX,52368.0,29.726977,-95.32523,5818502,,1983-03-01,Silver,hotmail.com,2022-12-11
500427,3307877471638860,John,Brown,M,953 Maple Dr,San Antonio,TX,40781.0,29.459098,-98.476698,3955467,Lawyer,2016-01-15,,icloud.com,2022-12-16
500428,3284737940903532,Thomas,Martin,F,5056 Elm St,Charlotte,NC,97983.0,35.22333,-80.851923,3116344,Mechanic,1954-01-31,,gmail.com,2021-07-05
500429,5537345914986211,Jessica,Hernandez,F,2261 Main St,Chicago,IL,51591.0,41.893197,-87.625257,5963055,Pharmacist,1973-05-09,Silver,outlook.com,2016-04-23
500430,2151764107628642,Jessica,Rodriguez,F,7146 Maple Dr,Philadelphia,PA,44500.0,39.908827,-75.16395,5146642,Graphic Designer,1953-12-18,,outlook.com,2019-11-20
500431,7637125986905002,Jessica,Jones,F,971 Oak Ave,Boston,MA,29480.0,42.39074,-71.062976,462742,Electrician,1964-10-20,Silver,gmail.com,2020-04-10
500432,5207559153679219,Susan,Brown,F,768 Elm St,Phoenix,AZ,56729.0,33.403596,-112.045372,5952767,Plumber,1964-09-03,Platinum,hotmail.com,2016-04-05
500433,2333552413920604,Patricia,Lopez,M,3437 Maple Dr,Seattle,WA,33678.0,47.576336,-122.356238,7009098,Chef,2014-07-29,,outlook.com,2021-04-26
500434,2913096913220700,Charles,Smith,M,6922 Main St,Boston,MA,42264.0,42.326571,-71.075878,6449576,Plumber,2009-06-29,Bronze,outlook.com,2015-04-17
500435,7130657712979052,Patricia,Gonzalez,F,9772 Main St,Phoenix,AZ,52406.0,33.474075,-112.072061,1294962,Teacher,2011-02-15,Bronze,hotmail.com,2024-04-25
500436,5089768704460945,William,Martin,M,5497 Main St,Charlotte,NC,96005.0,35.197588,-80.805317,5225774,Architect,2009-03-03,Gold,icloud.com,2016-06-13
500437,6797431903184658,Elizabeth,Hernandez,M,1258 Park Rd,Houston,TX,88943.0,29.798358,-95.332742,3204339,Software Engineer,1954-05-15,Platinum,outlook.com,2016-12-30
500438,1184752696265604,Michael,Garcia,F,6692 Maple Dr,Houston,TX,94825.0,29.73428,-95.374676,6317918,Mechanic,1985-10-15,Bronze,outlook.com,2020-07-03
500439,8262986131684716,Elizabeth,Martin,M,5982 Main St,Denver,CO,58163.0,39.787699,-104.963099,4305446,Sales Manager,1988-10-15,Platinum,hotmail.com,2024-12-05
500440,6071567255703776,Karen,Wilson,M,7022 Maple Dr,San Antonio,TX,90460.0,29.376817,-98.53708,1568266,Pharmacist,1992-09-28,Platinum,gmail.com,2015-06-15
500441,5175064579200774,Linda,Jones,F,8738 Park Rd,Dallas,TX,21006.0,32.773093,-96.756078,2443593,Architect,1980-08-29,Platinum,gmail.com,2025-03-04
500442,2338527847977631,Robert,Martinez,M,8670 Elm St,Denver,CO,48729.0,39.74307,-104.990519,4774223,Nurse,1992-11-06,,gmail.com,2025-04-15
500443,5599536774137889,Susan,Wilson,M,7712 Park Rd,New York,NY,43211.0,40.673347,-73.990322,2986794,Graphic Designer,1996-01-23,,gmail.com,2023-08-15
500444,7669973030887490,Joseph,Garcia,M,6538 Main St,Dallas,TX,20917.0,32.80891,-96.808958,3496771,Financial Analyst,1951-06-18,Gold,icloud.com,2023-02-13
500445,5052772673955479,Karen,Rodriguez,F,3166 Oak Ave,San Diego,CA,34259.0,32.743261,-117.114652,661161,Graphic Designer,2017-12-11,Bronze,hotmail.com,2020-12-28
500446,2050945833820791,James,Garcia,F,7639 Elm St,New York,NY,96208.0,40.683177,-74.003667,6248194,Plumber,1950-07-11,Gold,icloud.com,2024-02-13
500447,7069079518428799,Richard,Martinez,M,2149 Oak Ave,Austin,TX,11818.0,30.245914,-97.713815,1605563,Accountant,1982-05-13,Bronze,yahoo.com,2024-08-19
500448,6842278575406864,Robert,Davis,F,8924 Oak Ave,New York,NY,21284.0,40.720559,-73.992542,2529282,Architect,1968-10-09,Silver,hotmail.com,2019-09-25
500449,9128234911032241,Robert,Anderson,F,7824 Main St,New York,NY,68918.0,40.742591,-74.016403,4914233,Electrician,1960-06-13,Silver,outlook.com,2021-05-21
500450,4007052851526771,James,Brown,F,6910 Elm St,Seattle,WA,85846.0,47.647709,-122.328797,5003264,Financial Analyst,1985-02-22,Bronze,hotmail.com,2019-06-26
500451,7526746510645645,Karen,Thomas,M,1094 Park Rd,San Diego,CA,12492.0,32.681495,-117.14151,3545030,Police Officer,1996-01-21,,gmail.com,2018-01-02
500452,9008664099685672,Jessica,Brown,F,5781 Elm St,Boston,MA,67177.0,42.389426,-71.077224,179541,Chef,2008-02-29,Gold,yahoo.com,2020-04-06
500453,5572375935556621,Linda,Jackson,F,9964 Elm St,Philadelphia,PA,27191.0,39.988318,-75.124586,7413595,Financial Analyst,1989-04-22,Platinum,hotmail.com,2024-05-05
500454,4244893896817939,Jessica,Garcia,M,4727 Main St,Columbus,OH,97432.0,39.93889,-82.950448,4055772,Mechanic,2008-07-16,Silver,yahoo.com,2016-10-02
500455,8147053647188890,Susan,Thomas,F,3945 Oak Ave,Austin,TX,82984.0,30.231271,-97.772898,399678,Teacher,1994-02-26,Gold,outlook.com,2019-01-02
500456,8457498495327174,Thomas,Johnson,M,5633 Elm St,Columbus,OH,24938.0,39.929622,-82.959401,5185493,Electrician,1964-03-25,Bronze,icloud.com,2017-07-06
500457,4065369671544798,Barbara,Johnson,F,2576 Park Rd,San Diego,CA,89205.0,32.731129,-117.19589,5621054,Accountant,1973-02-17,Bronze,hotmail.com,2023-12-17
500458,9778952284174013,Patricia,Martin,M,9315 Main St,San Diego,CA,76493.0,32.709732,-117.14957,889252,Chef,2017-10-20,Bronze,yahoo.com,2025-03-20
500459,3631211762915617,Joseph,Taylor,F,1726 Oak Ave,Philadelphia,PA,94815.0,39.910946,-75.126958,3056246,Police Officer,1964-02-02,Silver,gmail.com,2024-07-07
500460,4744743200267214,James,Davis,F,5692 Maple Dr,Houston,TX,76194.0,29.79076,-95.369279,1441648,Software Engineer,1989-05-24,Gold,outlook.com,2023-01-08
500461,6669495818625090,Linda,Jones,F,3838 Oak Ave,Denver,CO,66206.0,39.785913,-104.998524,3472929,Pharmacist,1987-03-27,Platinum,icloud.com,2023-11-29
500462,1268083027047982,Joseph,Jones,M,8576 Main St,Columbus,OH,21112.0,40.009611,-82.982008,2842896,Police Officer,1982-06-16,Platinum,yahoo.com,2019-11-13
500463,1334113061629619,Robert,Jackson,M,8616 Maple Dr,New York,NY,64959.0,40.726267,-74.039405,3377244,Financial Analyst,1985-04-13,Gold,outlook.com,2015-02-02
500464,5753927072649438,Karen,Jones,F,7410 Oak Ave,Seattle,WA,81358.0,47.644393,-122.339351,5242508,Architect,1975-02-06,Gold,hotmail.com,2023-09-12
500465,1332997766377282,Sarah,Hernandez,F,2164 Park Rd,Houston,TX,80882.0,29.726623,-95.418539,2386759,Sales Manager,1977-01-19,Bronze,icloud.com,2021-03-10
500466,7818867636122231,Jennifer,Smith,M,8946 Park Rd,Phoenix,AZ,43907.0,33.454376,-112.07126,2029504,Financial Analyst,1996-10-09,Platinum,icloud.com,2016-03-28
500467,4359496968733488,William,Taylor,F,2128 Main St,Charlotte,NC,95322.0,35.249035,-80.804074,7901557,Accountant,1955-05-19,Platinum,outlook.com,2021-06-02
500468,4053264132207553,Linda,Jackson,M,5839 Maple Dr,Charlotte,NC,47294.0,35.185041,-80.81995,5599550,,1950-06-20,Platinum,icloud.com,2023-04-09
500469,5651781702141775,Charles,Miller,F,7543 Main St,Houston,TX,29209.0,29.729141,-95.333982,5974672,Pharmacist,1959-06-11,Platinum,gmail.com,2016-01-13
500470,2171507685709927,Jessica,Miller,F,1379 Maple Dr,New York,NY,98712.0,40.744706,-74.001921,4419551,Dentist,1988-02-13,,icloud.com,2020-10-26
500471,3375142134799498,Charles,Thomas,F,7310 Elm St,Denver,CO,64646.0,39.760224,-105.008865,6915634,Chef,1985-06-02,Silver,icloud.com,2016-06-04
500472,2165398391958167,Thomas,Taylor,M,3583 Elm St,San Diego,CA,72043.0,32.712817,-117.128936,278530,Chef,2013-10-19,,outlook.com,2025-05-03
500473,4680520050409431,Patricia,Brown,F,9467 Maple Dr,Los Angeles,CA,15279.0,34.048127,-118.25792,4390375,Mechanic,2003-12-22,Bronze,outlook.com,2018-06-02
500474,5376826340334522,James,Jones,M,9760 Elm St,Philadelphia,PA,16376.0,39.952021,-75.132375,7863621,Financial Analyst,1977-03-17,Gold,yahoo.com,2017-01-19
500475,1018788286305483,Patricia,Moore,F,1206 Main St,Seattle,WA,64732.0,47.589721,-122.364724,4041400,Financial Analyst,2016-05-11,,hotmail.com,2025-02-04
